 "DL" ,
 "FN" ,
 "James Pustejovsky" ,
 "Vector Space Model" ,
 "vector space model" ,
 "Outliers" ,
 "outlier" ,
 "metric" ,
 "Arthur Samuel" ,
 "F1" ,
 "Guantanamo Bay" ,
 "Voltaire" ,
 "regression" ,
 "confusion matrix" ,
 "classifier" ,
 "ham" ,
 "vector" ,
 "Information Retrieval" ,
 "Information retrieval" ,
 "Unsupervised" ,
 "unsupervised learning" ,
 "Unsupervised learning" ,
 "coefficient" ,
 "convict" ,
 "contingency table" ,
 "pruning" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "majority vote" ,
 "Creative Commons" ,
 "Concordia" ,
 "Concordia University" ,
 "gold standard" ,
 "ground truth" ,
 "NSF" ,
 "Reinforcement Learning" ,
 "Reinforcement learning" ,
 "Essence" ,
 "7.30" ,
 "Pros & Cons" ,
 "Deep Learning" ,
 "Deep learning" ,
 "RDF Schema" ,
 "rdfs" ,
 "RDFS" ,
 "computer program" ,
 "clustering algorithm" ,
 "cat" ,
 "moustache" ,
 "Training data" ,
 "Training set" ,
 "validation set" ,
 "training set" ,
 "qi" ,
 "Split" ,
 "Netflix" ,
 "Reading" ,
 "Chabacano" ,
 "rote learning" ,
 "idf" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "Chapter 7" ,
 "overtraining" ,
 "lazy learning" ,
 "Software Engineering" ,
 "mathematical model" ,
 "Python" ,
 "Cosine" ,
 "cosine" ,
 "Socrates" ,
 "dog" ,
 "CIA" ,
 "connectionist" ,
 "parallel distributed processing" ,
 "O’Reilly Media" ,
 "computer science" ,
 "Computer Science" ,
 "scikit-learn" ,
 "BSD License" ,
 "Noisy Data" ,
 "Analytica" ,
 "TP" ,
 "Time complexity" ,
 "medicine" ,
 "physician" ,
 "algorithm" ,
 "overfit" ,
 "overfitting" ,
 "Overfitting" ,
 "Alison" ,
 "F-Measure" ,
 "Facebook" ,
 "decision boundaries" ,
 "decision boundary" ,
 "k-means" ,
 "K-means clustering" ,
 "Extrapolate" ,
 "Manhattan distance" ,
 "Decision Trees" ,
 "Type I error" ,
 "false positive" ,
 "false negative" ,
 "False negative" ,
 "False positive" ,
 "Type II error" ,
 "Euclidean distance" ,
 "Euclidean" ,
 "Paradise Papers" ,
 "dft" ,
 "Information extraction" ,
 "Information Extraction" ,
 "English language" ,
 "English" ,
 "COMP" ,
 "graph" ,
 "graph databases" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "formal language" ,
 "Unstructured Information Management Architecture" ,
 "UIMA" ,
 "Explainable AI" ,
 "metadata" ,
 "Metadata" ,
 "Text Mining" ,
 "Named Entity Recognition" ,
 "Named entity recognition" ,
 "Knowledge Worker" ,
 "Layer Cake" ,
 "psychotherapist" ,
 "schizophrenic" ,
 "Gene Ontology" ,
 "Microsoft" ,
 "Google Assistant" ,
 "query language" ,
 "Solr" ,
 "Information Retrieval" ,
 "Information retrieval" ,
 "Mona Lisa" ,
 "schema" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "Concordia" ,
 "Concordia University" ,
 "DBpedia" ,
 "DBpedia Spotlight" ,
 "DBPedia" ,
 "Elastic Search" ,
 "Amazon Alexa" ,
 "Deep Learning" ,
 "Deep learning" ,
 "Personalization" ,
 "POWER7" ,
 "mature technology" ,
 "Amazon" ,
 "Parry" ,
 "French" ,
 "search engine" ,
 "Turing test" ,
 "Turing Test" ,
 "IBM" ,
 "SPARQL" ,
 "sparql" ,
 "Bahar" ,
 "Gartner" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "Jeopardy!" ,
 "Semantic Web" ,
 "semantics" ,
 "semantic" ,
 "Sheffield" ,
 "Stanford" ,
 "Reading" ,
 "CAGR" ,
 "Software Engineering" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "World Wide Web Consortium (W3C)" ,
 "World Wide Web Consortium" ,
 "W3C Recommendation" ,
 "W3C" ,
 "machine-readable" ,
 "computer science" ,
 "Computer Science" ,
 "Collaborative Filtering" ,
 "GATE" ,
 "SQL" ,
 "predicate" ,
 "chatbots" ,
 "open source" ,
 "Open Source" ,
 "Apple Siri" ,
 "Steve Jobs" ,
 "Sentiment analysis" ,
 "Sentiment Analysis" ,
 "social networking" ,
 "social network" ,
 "MIT" ,
 "Goal-oriented" ,
 "Entity Linking" ,
 "Linked Open Data" ,
 "LOD" ,
 "Linked Data" ,
 "LOD Datasets" ,
 "Lucene" ,
 "SAAS" ,
 "SaaS" ,
 "Dublin Core" ,
 "ontology" ,
 "Ontologies" ,
 "ontological" ,
 "ontologies" ,
 "Ontology" ,
 "URI" ,
 "graph" ,
 "graph databases" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "McGill" ,
 "McGill University" ,
 "public knowledge" ,
 "LinkedIn" ,
 "Montreal" ,
 "Concordia" ,
 "Concordia University" ,
 "DBpedia" ,
 "DBpedia Spotlight" ,
 "DBPedia" ,
 "URL" ,
 "Uniform Resource Locator" ,
 "knowledge base" ,
 "intelligent agent" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "database" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "machine-readable" ,
 "human-readable" ,
 "HTTP 303" ,
 "The details" ,
 "SQL" ,
 "predicate" ,
 "city" ,
 "Facebook" ,
 "URI" ,
 "uname" ,
 "graph" ,
 "graph databases" ,
 "Montreal" ,
 "Yangtze" ,
 "Concordia" ,
 "Concordia University" ,
 "DBpedia" ,
 "DBpedia Spotlight" ,
 "DBPedia" ,
 "RDF Schema" ,
 "rdfs" ,
 "RDFS" ,
 "SPARQL" ,
 "sparql" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "Nile" ,
 "SQL" ,
 "predicate" ,
 "clause" ,
 "Wikidata" ,
 "URI" ,
 "word order" ,
 "syntactic" ,
 "syntax" ,
 "COMP" ,
 "Heidelberg" ,
 "schema" ,
 "Harper Collins" ,
 "Flickr" ,
 "Congress" ,
 "library" ,
 "class(es)" ,
 "thesauri" ,
 "ACM" ,
 "David Wood" ,
 "The Artist" ,
 "Layer Cake" ,
 "ghostwriter" ,
 "RDF triple" ,
 "RDF Triple" ,
 "skos" ,
 "SKOS" ,
 "The Glass Palace" ,
 "Christian" ,
 "London" ,
 "Semantics" ,
 "Json" ,
 "JSON" ,
 "Internationalized Resource Identifier" ,
 "IRI" ,
 "Concordia" ,
 "Concordia University" ,
 "Morgan" ,
 "entailment" ,
 "LOC" ,
 "Pokémon" ,
 "transitive" ,
 "Unicode" ,
 "RDF Schema" ,
 "rdfs" ,
 "RDFS" ,
 "URL" ,
 "Uniform Resource Locator" ,
 "The members" ,
 "bridge" ,
 "TBL" ,
 "auteur" ,
 "graph" ,
 "RDFa" ,
 "SPARQL" ,
 "sparql" ,
 "TED" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "Chapter 7" ,
 "Semantic Web" ,
 "semantics" ,
 "semantic" ,
 "Reading" ,
 "Software Engineering" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "World Wide Web Consortium (W3C)" ,
 "World Wide Web Consortium" ,
 "W3C Recommendation" ,
 "W3C" ,
 "human-readable" ,
 "Schema.org" ,
 "schema.org" ,
 "Liyang" ,
 "Nexus" ,
 "Oscars" ,
 "computer science" ,
 "Computer Science" ,
 "XML" ,
 "RDF/XML" ,
 "Web 2.0" ,
 "ISO" ,
 "Manning Publications" ,
 "Berlin" ,
 "social networking" ,
 "social network" ,
 "Dewey Decimal Classification" ,
 "city" ,
 "Luke" ,
 "Metafiction" ,
 "vvv" ,
 "miroirs" ,
 "Linked Open Data" ,
 "LOD" ,
 "Linked Data" ,
 "LOD Datasets" ,
 "Le palais" ,
 "Le Palais" ,
 "N3" ,
 "Dublin Core" ,
 "ontology" ,
 "Ontologies" ,
 "ontological" ,
 "ontologies" ,
 "Ontology" ,
 "ML" ,
 "COMP" ,
 "recommender system" ,
 "recommender systems" ,
 "regression" ,
 "F1" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "majority vote" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "TP" ,
 "algorithm" ,
 "system 3" ,
 "FN" ,
 "The document" ,
 "COMP" ,
 "Weighting" ,
 "CAESAR" ,
 "binary vector" ,
 "bitmap" ,
 "Othello" ,
 "L2 norm" ,
 "recommender system" ,
 "recommender systems" ,
 "GUMO" ,
 "Hamlet" ,
 "metadata" ,
 "Metadata" ,
 "Vector Space Model" ,
 "vector space model" ,
 "blog" ,
 "Cambridge University Press" ,
 "Schütze" ,
 "AP" ,
 "Monotonicity" ,
 "monotonically decreasing" ,
 "F-measure" ,
 "Alag" ,
 "2D" ,
 "high-dimensional space" ,
 "Information Retrieval" ,
 "Information retrieval" ,
 "coefficient" ,
 "matrix" ,
 "Tempest" ,
 "John Berryman" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "Concordia" ,
 "Concordia University" ,
 "gold standard" ,
 "ground truth" ,
 "Non-binary" ,
 "non-binary" ,
 "Rare" ,
 "Last.fm" ,
 "General" ,
 "Vector Space" ,
 "vector space" ,
 "vector" ,
 "lengths" ,
 "magnitude" ,
 "Personalization" ,
 "normalized" ,
 "log2" ,
 "Amazon" ,
 "qi" ,
 "Netflix" ,
 "Netflix Prize" ,
 "incidence matrix" ,
 "idf" ,
 "Reading" ,
 "Collective Intelligence" ,
 "Caesar" ,
 "Julius" ,
 "Software Engineering" ,
 "mathematical model" ,
 "CLEOPATRA" ,
 "Cleopatra" ,
 "unit sphere" ,
 "Cosine" ,
 "cosine" ,
 "Brutus" ,
 "BRUTUS" ,
 "Mary" ,
 "computer science" ,
 "Computer Science" ,
 "Collaborative Filtering" ,
 "Macbeth" ,
 "Hinrich" ,
 "hyphen" ,
 "Manning Publications" ,
 "cosine similarity" ,
 "Cosine similarity" ,
 "inverse document frequency" ,
 "term frequency" ,
 "tf-idf" ,
 "social networking" ,
 "social network" ,
 "Rich" ,
 "point-to-point" ,
 "Doug" ,
 "Open knowledge" ,
 "Collaborative tagging" ,
 "Internet" ,
 "similarity matrix" ,
 "calpurnia" ,
 "CALPURNIA" ,
 "Calpurnia" ,
 "e-commerce" ,
 "discounted cumulative gain" ,
 "scalar" ,
 "scalar product" ,
 "dot product" ,
 "Dot product" ,
 "user modeling" ,
 "Euclidean distance" ,
 "Euclidean" ,
 "Prabhakar Raghavan" ,
 "ontology" ,
 "Ontologies" ,
 "ontological" ,
 "ontologies" ,
 "Ontology" ,
 "dft" ,
 "Wordpress.com" ,
 "URI" ,
 "English language" ,
 "English" ,
 "frbr" ,
 "COMP" ,
 "Heidelberg" ,
 "Serialization" ,
 "graph" ,
 "graph databases" ,
 "schema" ,
 "HTTP GET" ,
 "HTTP" ,
 "Flickr" ,
 "currency" ,
 "Amsterdam" ,
 "logical inference" ,
 "inference" ,
 "DL" ,
 "HTML" ,
 "protein" ,
 "gene" ,
 "iq" ,
 "strings" ,
 "symmetric" ,
 "GeoNames" ,
 "Geonames" ,
 "Springer" ,
 "Mexico" ,
 "David Wood" ,
 "integral" ,
 "RDF triple" ,
 "RDF Triple" ,
 "fiction" ,
 "Gene Ontology" ,
 "query string" ,
 "The Glass Palace" ,
 "g1" ,
 "Description Logic" ,
 "logic-based" ,
 "Json" ,
 "JSON" ,
 "Internationalized Resource Identifier" ,
 "IRI" ,
 "Poetry" ,
 "Mona Lisa" ,
 "QL" ,
 "POST" ,
 "Concordia" ,
 "Concordia University" ,
 "DBpedia" ,
 "DBpedia Spotlight" ,
 "DBPedia" ,
 "entailment" ,
 "National Cancer Institute" ,
 "RQL" ,
 "transitive" ,
 "regular expressions" ,
 "regular expression" ,
 "protocol" ,
 "RDF Schema" ,
 "rdfs" ,
 "RDFS" ,
 "URL" ,
 "Uniform Resource Locator" ,
 "negation" ,
 "mathematical notation" ,
 "datatype" ,
 "auteur" ,
 "Neptune" ,
 "SPARQL" ,
 "sparql" ,
 "BioPAX" ,
 "Semantic Web" ,
 "semantics" ,
 "semantic" ,
 "Reading" ,
 "Software Engineering" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "logic" ,
 "formal logic" ,
 "World Wide Web Consortium (W3C)" ,
 "World Wide Web Consortium" ,
 "W3C Recommendation" ,
 "W3C" ,
 "Amazon AWS" ,
 "idiom" ,
 "g4" ,
 "UniProt" ,
 "Data Integration" ,
 "Data integration" ,
 "Jena" ,
 "Liyang" ,
 "O’Reilly Media" ,
 "Ontology language" ,
 "subgraphs" ,
 "trail" ,
 "computer science" ,
 "Computer Science" ,
 "graph" ,
 "LP" ,
 "XML" ,
 "RDF/XML" ,
 "SQL" ,
 "predicate" ,
 "Manning Publications" ,
 "AVG" ,
 "open source" ,
 "Open Source" ,
 "N-Triples" ,
 "N-Quads" ,
 "Berlin" ,
 "XHTML" ,
 "irreflexive" ,
 "reflexive" ,
 "compact" ,
 "Apache" ,
 "biological pathway" ,
 "SOAP" ,
 "User-Agent" ,
 "Open Biomedical Ontologies Foundry" ,
 "OpenLink Software" ,
 "Linked Open Data" ,
 "LOD" ,
 "Linked Data" ,
 "LOD Datasets" ,
 "OWL" ,
 "Web Ontology Language (OWL)" ,
 "OWL DL" ,
 "OWL2" ,
 "Fuseki" ,
 "historical fiction" ,
 "ontology" ,
 "Ontologies" ,
 "ontological" ,
 "ontologies" ,
 "Ontology" ,
 "URI" ,
 "graph" ,
 "graph databases" ,
 "Wikipedia" ,
 "metadata" ,
 "Metadata" ,
 "Paris" ,
 "META tags" ,
 "Concordia" ,
 "Concordia University" ,
 "DBpedia" ,
 "DBpedia Spotlight" ,
 "DBPedia" ,
 "Paris Hilton" ,
 "URL" ,
 "Uniform Resource Locator" ,
 "knowledge base" ,
 "Google" ,
 "Meat Loaf" ,
 "RDFa" ,
 "SPARQL" ,
 "sparql" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "Semantic Web" ,
 "semantics" ,
 "semantic" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "World Wide Web Consortium (W3C)" ,
 "World Wide Web Consortium" ,
 "W3C Recommendation" ,
 "W3C" ,
 "Hilton" ,
 "city" ,
 "Facebook" ,
 "Open Graph Protocol" ,
 "Wikidata" ,
 "Sebastian" ,
 "frontier" ,
 "PE" ,
 "URI" ,
 "English language" ,
 "English" ,
 "COMP" ,
 "Heidelberg" ,
 "graph" ,
 "graph databases" ,
 "Natural Language Processing (NLP)" ,
 "Natural Language Processing" ,
 "NLP" ,
 "natural language" ,
 "natural language processing" ,
 "Eötvös" ,
 "HTTP GET" ,
 "HTTP" ,
 "spa" ,
 "num." ,
 "Knowledge Management" ,
 "Flickr" ,
 "Wikipedia" ,
 "microformats" ,
 "Amsterdam" ,
 "probability" ,
 "statistical model" ,
 "HTML" ,
 "Milan" ,
 "public knowledge" ,
 "Budapest" ,
 "Springer" ,
 "requirements specification" ,
 "David Wood" ,
 "Layer Cake" ,
 "SHACL" ,
 "open data" ,
 "skos" ,
 "SKOS" ,
 "The Glass Palace" ,
 "Q5" ,
 "symmetric" ,
 "Freebase" ,
 "Metaweb" ,
 "Internationalized Resource Identifier" ,
 "IRI" ,
 "schema" ,
 "Facebook Graph Search" ,
 "Concordia" ,
 "Concordia University" ,
 "DBpedia" ,
 "DBpedia Spotlight" ,
 "DBPedia" ,
 "international" ,
 "BabelNet" ,
 "transitive" ,
 "RDF Schema" ,
 "rdfs" ,
 "RDFS" ,
 "Hellmann" ,
 "OPE" ,
 "knowledge base" ,
 "RT" ,
 "TBL" ,
 "Christian" ,
 "datatype" ,
 "Google" ,
 "RDFa" ,
 "SPARQL" ,
 "sparql" ,
 "Arity" ,
 "GRDDL" ,
 "TED" ,
 "database" ,
 "Semantic Web" ,
 "semantics" ,
 "semantic" ,
 "Reading" ,
 "Software Engineering" ,
 "CSV" ,
 "RDF" ,
 "rdf" ,
 "Resource Description Framework (RDF)" ,
 "Resource Description Framework" ,
 "World Wide Web Consortium (W3C)" ,
 "World Wide Web Consortium" ,
 "W3C Recommendation" ,
 "W3C" ,
 "machine-readable" ,
 "Frey" ,
 "Data Integration" ,
 "Data integration" ,
 "Schema.org" ,
 "schema.org" ,
 "Liyang" ,
 "silo" ,
 "O’Reilly Media" ,
 "Alone" ,
 "computer science" ,
 "Computer Science" ,
 "privacy" ,
 "Design Issues" ,
 "SQL" ,
 "predicate" ,
 "5.15" ,
 "brain" ,
 "Manning Publications" ,
 "tem" ,
 "Berlin" ,
 "IG" ,
 "mathematician" ,
 "city" ,
 "MusicBrainz" ,
 "Luke" ,
 "Entity Linking" ,
 "Canada" ,
 "Facebook" ,
 "Tim Berners-Lee" ,
 "Linked Open Data" ,
 "LOD" ,
 "Linked Data" ,
 "LOD Datasets" ,
 "ISBN" ,
 "Knowledge Vault" ,
 "Knowledge Graph" ,
 "ontology" ,
 "Ontologies" ,
 "ontological" ,
 "ontologies" ,
 "Ontology" ,
 "Open Graph Protocol" ,
 "Wikidata" ,
 "recommender system" ,
 "recommender systems" ,
 "protip" ,
 "Target" ,
 "AP" ,
 "vector" ,
 "tft" ,
 "gold standard" ,
 "ground truth" ,
 "normalized" ,
 "qi" ,
 "imi" ,
 "idf" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "Cosine" ,
 "cosine" ,
 "X5" ,
 "cosine similarity" ,
 "Cosine similarity" ,
 "inverse document frequency" ,
 "term frequency" ,
 "tf-idf" ,
 "system 3" ,
 "scalar" ,
 "scalar product" ,
 "dot product" ,
 "Dot product" ,
 "ML" ,
 "binary classification" ,
 "binary" ,
 "H2" ,
 "H3" ,
 "ham" ,
 "Ham" ,
 "COMP" ,
 "Spam" ,
 "SPAM" ,
 "prior probability" ,
 "prior probabilities" ,
 "Bayes' theorem" ,
 "Bayes’ Theorem" ,
 "Bayes’ theorem" ,
 "Conditional Probability" ,
 "conditional probabilities" ,
 "Toothache" ,
 "toothache" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "H1" ,
 "The remaining" ,
 "meds" ,
 "probability" ,
 "Probability" ,
 "cat" ,
 "joint probability distribution" ,
 "Joint probability distribution" ,
 "Bayes Classifier" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "credit card" ,
 "Applied Artificial Intelligence" ,
 "X5" ,
 "Spam" ,
 "email spam" ,
 "spam email" ,
 "system 3" ,
 "ML" ,
 "binary classification" ,
 "binary" ,
 "H2" ,
 "H3" ,
 "quintillion" ,
 "ham" ,
 "Ham" ,
 "KNN" ,
 "A3" ,
 "Side Effect" ,
 "Outlook" ,
 "binary vector" ,
 "bitmap" ,
 "Naive Bayes Classifier" ,
 "Naïve Bayes" ,
 "Naïve Bayes Classifier" ,
 "Naive Bayes Classification" ,
 "Naïve Bayes classifier" ,
 "COMP" ,
 "conditionally independent" ,
 "conditional independence" ,
 "speech recognition" ,
 "Speech recognition" ,
 "Spam" ,
 "SPAM" ,
 "data analytics" ,
 "data analysis" ,
 "prior probability" ,
 "prior probabilities" ,
 "logical inference" ,
 "inference" ,
 "ambulance" ,
 "pixel" ,
 "viagra" ,
 "Arthur Samuel" ,
 "X3" ,
 "Chain rule" ,
 "chain rule" ,
 "Target" ,
 "A2" ,
 "Montreal" ,
 "confusion matrix" ,
 "classifier" ,
 "meningitis" ,
 "referee" ,
 "measles" ,
 "F-measure" ,
 "Data mining" ,
 "Data Mining" ,
 "KDD" ,
 "E3" ,
 "bird" ,
 "C6" ,
 "spam filter" ,
 "spam filtering" ,
 "Unsupervised" ,
 "unsupervised learning" ,
 "Unsupervised learning" ,
 "Bayes' theorem" ,
 "Bayes’ Theorem" ,
 "Bayes’ theorem" ,
 "Nice" ,
 "Conditional Probability" ,
 "conditional probabilities" ,
 "Toothache" ,
 "toothache" ,
 "contingency table" ,
 "pruning" ,
 "supervised learning" ,
 "Machine Learning" ,
 "machine learning" ,
 "Machine learning" ,
 "H1" ,
 "Reinforcement Learning" ,
 "Reinforcement learning" ,
 "MNIST" ,
 "Postal Code" ,
 "meds" ,
 "computer program" ,
 "Test" ,
 "Linear Regression" ,
 "probability" ,
 "Probability" ,
 "Training data" ,
 "Training set" ,
 "validation set" ,
 "training set" ,
 "Split" ,
 "joint probability distribution" ,
 "Joint probability distribution" ,
 "A4" ,
 "A5" ,
 "a4" ,
 "dice" ,
 "Day9" ,
 "acoustic" ,
 "X6" ,
 "Machine intelligence" ,
 "AI" ,
 "A.I." ,
 "Artificial Intelligence" ,
 "artificial intelligence" ,
 "Intelligent Systems" ,
 "aj" ,
 

 ,
 "pasta" ,
 "Strictly speaking" ,
 "Q-learning" ,
